domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
www.cloudflare.com,BE,Belgium,orange belgium,47377,orange belgium,47377,Orange Belgium SA,true,true,,0,,,0,2,282,638,639,200,200
www.cloudflare.com,BE,Belgium,telenet,6848,telenet,6848,Telenet BV,true,true,,0,,,0,2,471,1110,1111,200,200
www.cloudflare.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,56,0,525
www.cloudflare.com,BY,Belarus,a1 belarus,42772,a1 belarus,42772,Unitary enterprise A1,true,true,,0,,,0,2,595,1262,1350,200,200
www.cloudflare.com,BZ,Belize,speednet wireless,262239,speednet wireless,262239,Speednet Communications Limited,true,false,,0,,,0,2,384,928,1012,200,200
www.cloudflare.com,BZ,Belize,speednet wireless,262239,speednet wireless,262239,Speednet Communications Limited,true,true,,0,,,0,2,511,1025,1193,200,200
www.cloudflare.com,BO,"Bolivia, Plurinational State of",telefonica celular de bolivia s.a.,27882,telefonica celular de bolivia s.a.,25620,COTAS LTDA.,false,false,,0,,,0,2,770,1388,1388,200,200
www.cloudflare.com,BO,"Bolivia, Plurinational State of",tigo bolivia,27882,tigo bolivia,27882,Telefónica Celular de Bolivia S.A.,true,false,,0,,,0,2,885,1834,1834,200,200
www.cloudflare.com,BJ,Benin,moov benin,37136,moov benin,37136,ETISALAT BENIN,true,false,,0,,,0,2,1113,2034,2034,200,200
www.cloudflare.com,BO,"Bolivia, Plurinational State of",telefonica celular de bolivia s.a.,27882,telefonica celular de bolivia s.a.,25620,COTAS LTDA.,false,true,,0,,,0,2,513,1167,1167,200,200
www.cloudflare.com,BA,Bosnia and Herzegovina,jp ht d.d. mostar,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",92,293,0,0,343,0,525
www.cloudflare.com,BZ,Belize,belize telemedia limited,10269,belize telemedia limited,10269,Belize Telemedia Limited,true,false,,0,,,0,2,537,995,995,200,200
www.cloudflare.com,BA,Bosnia and Herzegovina,jp ht d.d. mostar,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,54,0,525
www.cloudflare.com,BO,"Bolivia, Plurinational State of",tigo bolivia,27882,tigo bolivia,27882,Telefónica Celular de Bolivia S.A.,true,true,,0,,,0,2,547,1175,1175,200,200
www.cloudflare.com,BJ,Benin,moov benin,37136,moov benin,37136,ETISALAT BENIN,true,true,,0,,,0,2,1161,2309,2309,200,200
www.cloudflare.com,BO,"Bolivia, Plurinational State of",entel bolivia,6568,entel bolivia,6568,Entel S.A. - EntelNet,true,false,,0,,,0,2,1056,1867,1869,200,200
www.cloudflare.com,BJ,Benin,benin telecom,37424,benin telecom,37424,SPACETEL BENIN SA,true,true,,0,,,0,2,1477,2364,2364,200,200
www.cloudflare.com,BJ,Benin,benin telecom,37424,benin telecom,37424,SPACETEL BENIN SA,true,false,,0,,,0,2,1356,2419,2419,200,200
www.cloudflare.com,BO,"Bolivia, Plurinational State of",entel bolivia,6568,entel bolivia,6568,Entel S.A. - EntelNet,true,true,,0,,,0,2,676,1525,1816,200,200
www.cloudflare.com,BZ,Belize,belize telemedia limited,10269,belize telemedia limited,10269,Belize Telemedia Limited,true,true,,0,,,0,2,3698,4190,4190,200,200
www.cloudflare.com,BW,Botswana,obo,36963,obo,36963,Orange Botswana (PTY) Ltd,true,false,,0,,,0,1,1147,2165,2165,200,200
www.cloudflare.com,BW,Botswana,mascom-wireless-botswana,37014,mascom-wireless-botswana,37014,Mascom Wireless Ltd,true,false,,0,,,0,2,1298,2182,2183,200,200
www.cloudflare.com,BW,Botswana,obo,36963,obo,36963,Orange Botswana (PTY) Ltd,true,true,,0,,,0,2,1036,2034,2035,200,200
www.cloudflare.com,BW,Botswana,botswana telecommunications corporation,14988,botswana telecommunications corporation,14988,Botswana Telecommunications Corporation,true,false,,0,,,0,202,1160,3353,3353,200,200
www.cloudflare.com,BW,Botswana,mascom-wireless-botswana,37014,mascom-wireless-botswana,37014,Mascom Wireless Ltd,true,true,,0,,,0,2,1013,2064,2064,200,200
www.cloudflare.com,BA,Bosnia and Herzegovina,bh telecom d.d. sarajevo,9146,bh telecom d.d. sarajevo,9146,BH Telecom d.d. Sarajevo,true,true,,0,,,0,2,1645,2273,2273,200,200
www.cloudflare.com,BR,Brazil,surf telecom s.a.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,80,0,525
www.cloudflare.com,BR,Brazil,surf telecom s.a.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,80,0,525
www.cloudflare.com,BW,Botswana,botswana telecommunications corporation,14988,botswana telecommunications corporation,14988,Botswana Telecommunications Corporation,true,true,,0,,,0,202,1231,2709,2709,200,200
www.cloudflare.com,BR,Brazil,unifique telecomunicacoes sa,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,87,0,525
www.cloudflare.com,BR,Brazil,unifique telecomunicacoes sa,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,89,0,525
www.cloudflare.com,BO,"Bolivia, Plurinational State of",nuevatel pcs de bolivia s.a.,28024,nuevatel pcs de bolivia s.a.,28024,Nuevatel PCS de Bolivia S.A.,true,false,,0,,,0,2,2205,3103,3274,200,200
www.cloudflare.com,AU,Australia,vocus,9443,vocus,9443,VOCUS PTY LTD,true,true,,0,,,0,2,1797,3585,3903,200,200
www.cloudflare.com,BR,Brazil,tim brasil,26615,tim brasil,26615,TIM S/A,true,false,,0,,,0,2,1170,2199,2409,200,200
www.cloudflare.com,BR,Brazil,mobilelink provedor de servicos de internet ltda,274762,mobilelink provedor de servicos de internet ltda,274762,MOBILELINK PROVEDOR DE SERVICOS DE INTERNET LTDA,true,false,,0,,,0,2,566,1575,1575,200,200
www.cloudflare.com,BR,Brazil,claro brazil,4230,claro brazil,22085,Claro S/A,false,false,,0,,,0,2,686,1324,1325,200,200
www.cloudflare.com,BR,Brazil,gsm engenharia em tecnologia da informacao eireli,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,88,0,525
www.cloudflare.com,BR,Brazil,vivo,27699,vivo,27699,TELEFÔNICA BRASIL S.A,true,true,,0,,,0,2,920,1577,1713,200,200
www.cloudflare.com,BR,Brazil,gsm engenharia em tecnologia da informacao eireli,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,89,0,525
www.cloudflare.com,BR,Brazil,mobilelink provedor de servicos de internet ltda,274762,mobilelink provedor de servicos de internet ltda,274762,MOBILELINK PROVEDOR DE SERVICOS DE INTERNET LTDA,true,true,,0,,,0,2,607,1283,1753,200,200
www.cloudflare.com,BR,Brazil,vivo,27699,vivo,27699,TELEFÔNICA BRASIL S.A,true,false,,0,,,0,2,710,1575,1576,200,200
www.cloudflare.com,BR,Brazil,claro brazil,4230,claro brazil,22085,Claro S/A,false,true,,0,,,0,2,596,1297,1297,200,200
www.cloudflare.com,BR,Brazil,algar telecom,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,83,0,525
